shift_player_key,shift_key,game_id,season_id,shift_index,player_id,player_name,player_number,venue,slot,position,team_name,team_id,period,shift_duration,player_rating,opp_avg_rating,rating_advantage,gf_all,ga_all,pm_all,gf_adj,ga_adj,pm_adj,cf,ca,cf_pct,cf_adj,ca_adj,logical_shift_number,cumulative_duration,shift_duration_id
SP1898700018AF2,SH1898700018,18987,N20252026F,18,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,25.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,1,1,50.0,0.9,1.1111111111111112,2,153.0,SD01
SP1898700019AF2,SH1898700019,18987,N20252026F,19,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,17.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,170.0,SD01
SP1898700020AF2,SH1898700020,18987,N20252026F,20,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,4.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,174.0,SD01
SP1898700029AF2,SH1898700029,18987,N20252026F,29,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,11.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,185.0,SD01
SP1898700030AF2,SH1898700030,18987,N20252026F,30,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,10.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,195.0,SD01
SP1898700031AF2,SH1898700031,18987,N20252026F,31,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,20.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,215.0,SD01
SP1898700032AF2,SH1898700032,18987,N20252026F,32,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,88.0,5,3.75,1.25,0,0,0,0.0,0.0,0.0,1,1,50.0,0.9375,1.0666666666666669,3,303.0,SD04
SP1898700033AF2,SH1898700033,18987,N20252026F,33,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,62.0,5,3.5,1.5,0,0,0,0.0,0.0,0.0,1,2,33.33333333333333,1.75,1.1428571428571428,3,365.0,SD04
SP1898700034AF2,SH1898700034,18987,N20252026F,34,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,15.0,5,3.75,1.25,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0666666666666669,3,380.0,SD01
SP1898700041AF2,SH1898700041,18987,N20252026F,41,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,1.0,35.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,4,415.0,SD02
SP1898700043AF2,SH1898700043,18987,N20252026F,43,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,40.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,455.0,SD02
SP1898700044AF2,SH1898700044,18987,N20252026F,44,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,49.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,5,504.0,SD03
SP1898700051AF2,SH1898700051,18987,N20252026F,51,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,12.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0,6,516.0,SD01
SP1898700052AF2,SH1898700052,18987,N20252026F,52,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,5.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0,6,521.0,SD01
SP1898700053AF2,SH1898700053,18987,N20252026F,53,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,103.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,2,0,100.0,0.0,1.9047619047619049,6,624.0,SD05
SP1898700063AF2,SH1898700063,18987,N20252026F,63,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,6.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,630.0,SD01
SP1898700064AF2,SH1898700064,18987,N20252026F,64,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,4.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,634.0,SD01
SP1898700065AF2,SH1898700065,18987,N20252026F,65,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,63.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,1,50.0,0.95,1.0526315789473684,7,697.0,SD04
SP1898700066AF2,SH1898700066,18987,N20252026F,66,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,14.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,711.0,SD01
SP1898700067AF2,SH1898700067,18987,N20252026F,67,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,2.0,4.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,7,715.0,SD01
SP1898700079AF2,SH1898700079,18987,N20252026F,79,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,80.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,1,50.0,0.95,1.0526315789473684,8,795.0,SD04
SP1898700088AF2,SH1898700088,18987,N20252026F,88,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,56.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,2,0,100.0,0.0,2.0,9,851.0,SD03
SP1898700089AF2,SH1898700089,18987,N20252026F,89,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,43.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,9,894.0,SD02
SP1898700091AF2,SH1898700091,18987,N20252026F,91,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,44.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0,10,938.0,SD02
SP1898700092AF2,SH1898700092,18987,N20252026F,92,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,27.0,5,4.25,0.75,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,0.9411764705882352,10,965.0,SD01
SP1898700093AF2,SH1898700093,18987,N20252026F,93,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,12.0,5,4.25,0.75,0,0,0,0.0,0.0,0.0,1,1,50.0,1.0625,0.9411764705882352,10,977.0,SD01
SP1898700094AF2,SH1898700094,18987,N20252026F,94,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,16.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,10,993.0,SD01
SP1898700095AF2,SH1898700095,18987,N20252026F,95,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,18.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,10,1011.0,SD01
SP1898700101AF2,SH1898700101,18987,N20252026F,101,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,7.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1018.0,SD01
SP1898700102AF2,SH1898700102,18987,N20252026F,102,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,27.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,11,1045.0,SD01
SP1898700103AF2,SH1898700103,18987,N20252026F,103,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,28.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,11,1073.0,SD01
SP1898700104AF2,SH1898700104,18987,N20252026F,104,P100031,Christopher Mihlon,13,away,forward_2,F2,Outlaws,N10007,3.0,32.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,1,0.0,0.9,0.0,11,1105.0,SD02
SP1898700001AD1,SH1898700001,18987,N20252026F,1,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,67.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,2,1,66.66666666666666,1.0,2.0,1,67.0,SD04
SP1898700009AD1,SH1898700009,18987,N20252026F,9,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,11.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,2,78.0,SD01
SP1898700010AD1,SH1898700010,18987,N20252026F,10,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,13.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,91.0,SD01
SP1898700011AD1,SH1898700011,18987,N20252026F,11,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,16.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,107.0,SD01
SP1898700012AD1,SH1898700012,18987,N20252026F,12,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,28.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,135.0,SD01
SP1898700013AD1,SH1898700013,18987,N20252026F,13,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,41.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,176.0,SD02
SP1898700014AD1,SH1898700014,18987,N20252026F,14,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,25.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,2,201.0,SD01
SP1898700015AD1,SH1898700015,18987,N20252026F,15,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,12.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,213.0,SD01
SP1898700024AD1,SH1898700024,18987,N20252026F,24,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,4.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,217.0,SD01
SP1898700025AD1,SH1898700025,18987,N20252026F,25,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,13.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,1,50.0,0.95,1.0526315789473684,3,230.0,SD01
SP1898700026AD1,SH1898700026,18987,N20252026F,26,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,83.0,5,4.2,0.7999999999999998,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,0.9523809523809524,3,313.0,SD04
SP1898700027AD1,SH1898700027,18987,N20252026F,27,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,14.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,327.0,SD01
SP1898700028AD1,SH1898700028,18987,N20252026F,28,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,9.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,336.0,SD01
SP1898700029AD1,SH1898700029,18987,N20252026F,29,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,11.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,347.0,SD01
SP1898700030AD1,SH1898700030,18987,N20252026F,30,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,10.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,357.0,SD01
SP1898700037AD1,SH1898700037,18987,N20252026F,37,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,7.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,4,364.0,SD01
SP1898700038AD1,SH1898700038,18987,N20252026F,38,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,36.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0,4,400.0,SD02
SP1898700039AD1,SH1898700039,18987,N20252026F,39,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,40.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,2,0,100.0,0.0,2.0,4,440.0,SD02
SP1898700040AD1,SH1898700040,18987,N20252026F,40,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,94.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,2,2,50.0,1.9,2.1052631578947367,4,534.0,SD05
SP1898700041AD1,SH1898700041,18987,N20252026F,41,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,1.0,35.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,4,569.0,SD02
SP1898700046AD1,SH1898700046,18987,N20252026F,46,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,51.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.1764705882352942,5,620.0,SD03
SP1898700047AD1,SH1898700047,18987,N20252026F,47,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,115.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,4,2,66.66666666666666,1.7,4.705882352941177,5,735.0,SD05
SP1898700048AD1,SH1898700048,18987,N20252026F,48,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,9.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,744.0,SD01
SP1898700049AD1,SH1898700049,18987,N20252026F,49,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,6.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,750.0,SD01
SP1898700050AD1,SH1898700050,18987,N20252026F,50,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,10.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,5,760.0,SD01
SP1898700054AD1,SH1898700054,18987,N20252026F,54,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,73.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,2,0,100.0,0.0,2.2222222222222223,6,833.0,SD04
SP1898700055AD1,SH1898700055,18987,N20252026F,55,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,29.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,1,0.0,0.85,0.0,6,862.0,SD01
SP1898700056AD1,SH1898700056,18987,N20252026F,56,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,19.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,6,881.0,SD01
SP1898700057AD1,SH1898700057,18987,N20252026F,57,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,12.0,5,3.2,1.7999999999999998,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,6,893.0,SD01
SP1898700058AD1,SH1898700058,18987,N20252026F,58,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,85.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,3,25.0,2.85,1.0526315789473684,6,978.0,SD04
SP1898700059AD1,SH1898700059,18987,N20252026F,59,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,17.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,2,0.0,1.9,0.0,6,995.0,SD01
SP1898700060AD1,SH1898700060,18987,N20252026F,60,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,11.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,6,1006.0,SD01
SP1898700061AD1,SH1898700061,18987,N20252026F,61,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,2.0,3.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,6,1009.0,SD01
SP1898700067AD2,SH1898700067,18987,N20252026F,67,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,4.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,7,1013.0,SD01
SP1898700068AD2,SH1898700068,18987,N20252026F,68,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,51.0,5,3.4,1.6,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,1064.0,SD03
SP1898700069AD2,SH1898700069,18987,N20252026F,69,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,83.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,2,1,66.66666666666666,0.95,2.1052631578947367,7,1147.0,SD04
SP1898700070AD2,SH1898700070,18987,N20252026F,70,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,4.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,1151.0,SD01
SP1898700071AD2,SH1898700071,18987,N20252026F,71,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,26.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,1177.0,SD01
SP1898700072AD2,SH1898700072,18987,N20252026F,72,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,13.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,1190.0,SD01
SP1898700073AD2,SH1898700073,18987,N20252026F,73,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,17.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.1111111111111112,7,1207.0,SD01
SP1898700074AD2,SH1898700074,18987,N20252026F,74,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,13.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,1220.0,SD01
SP1898700075AD2,SH1898700075,18987,N20252026F,75,P100032,Trevor Chavez,4,away,defense_2,D2,Outlaws,N10007,2.0,23.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,7,1243.0,SD01
SP1898700080AD1,SH1898700080,18987,N20252026F,80,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,11.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,1254.0,SD01
SP1898700081AD1,SH1898700081,18987,N20252026F,81,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,3.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,1,0.0,0.95,0.0,8,1257.0,SD01
SP1898700082AD1,SH1898700082,18987,N20252026F,82,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,99.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,3,0,100.0,0.0,3.333333333333333,8,1356.0,SD05
SP1898700083AD1,SH1898700083,18987,N20252026F,83,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,35.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.1111111111111112,8,1391.0,SD02
SP1898700084AD1,SH1898700084,18987,N20252026F,84,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,7.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,1398.0,SD01
SP1898700085AD1,SH1898700085,18987,N20252026F,85,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,27.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,8,1425.0,SD01
SP1898700086AD1,SH1898700086,18987,N20252026F,86,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,11.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.1111111111111112,8,1436.0,SD01
SP1898700090AD1,SH1898700090,18987,N20252026F,90,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,126.0,5,3.75,1.25,0,0,0,0.0,0.0,0.0,1,1,50.0,0.9375,1.0666666666666669,9,1562.0,SD05
SP1898700091AD1,SH1898700091,18987,N20252026F,91,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,44.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0,9,1606.0,SD02
SP1898700092AD1,SH1898700092,18987,N20252026F,92,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,27.0,5,4.25,0.75,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,0.9411764705882352,9,1633.0,SD01
SP1898700093AD1,SH1898700093,18987,N20252026F,93,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,12.0,5,4.25,0.75,0,0,0,0.0,0.0,0.0,1,1,50.0,1.0625,0.9411764705882352,9,1645.0,SD01
SP1898700099AD1,SH1898700099,18987,N20252026F,99,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,75.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,2,1,66.66666666666666,0.95,2.1052631578947367,10,1720.0,SD04
SP1898700100AD1,SH1898700100,18987,N20252026F,100,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,67.0,5,3.6,1.4,0,0,0,0.0,0.0,0.0,0,1,0.0,0.9,0.0,10,1787.0,SD04
SP1898700101AD1,SH1898700101,18987,N20252026F,101,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,7.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,10,1794.0,SD01
SP1898700102AD1,SH1898700102,18987,N20252026F,102,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,27.0,5,4.0,1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,10,1821.0,SD01
SP1898700103AD1,SH1898700103,18987,N20252026F,103,P100032,Trevor Chavez,4,away,defense_1,D1,Outlaws,N10007,3.0,28.0,5,3.8,1.2000000000000002,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.0526315789473684,10,1849.0,SD01
SP1898700002AD1,SH1898700002,18987,N20252026F,2,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,4.0,3,4.0,-1.0,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,4.0,SD01
SP1898700003AD1,SH1898700003,18987,N20252026F,3,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,9.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,13.0,SD01
SP1898700004AD1,SH1898700004,18987,N20252026F,4,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,7.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,0,1,0.0,0.85,0.0,1,20.0,SD01
SP1898700005AD1,SH1898700005,18987,N20252026F,5,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,9.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,1,29.0,SD01
SP1898700006AD1,SH1898700006,18987,N20252026F,6,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,35.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,3,1,75.0,0.85,3.5294117647058822,1,64.0,SD02
SP1898700007AD1,SH1898700007,18987,N20252026F,7,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,51.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,3,1,75.0,0.85,3.5294117647058822,1,115.0,SD03
SP1898700008AD1,SH1898700008,18987,N20252026F,8,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,33.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,0,1,0.0,0.85,0.0,1,148.0,SD02
SP1898700016AD1,SH1898700016,18987,N20252026F,16,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,19.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,0,1,0.0,0.9,0.0,2,167.0,SD01
SP1898700017AD1,SH1898700017,18987,N20252026F,17,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,10.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,177.0,SD01
SP1898700018AD1,SH1898700018,18987,N20252026F,18,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,25.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,1,1,50.0,0.9,1.1111111111111112,2,202.0,SD01
SP1898700019AD1,SH1898700019,18987,N20252026F,19,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,17.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,219.0,SD01
SP1898700020AD1,SH1898700020,18987,N20252026F,20,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,4.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,2,223.0,SD01
SP1898700021AD1,SH1898700021,18987,N20252026F,21,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,31.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.1111111111111112,2,254.0,SD02
SP1898700022AD1,SH1898700022,18987,N20252026F,22,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,40.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,1,2,33.33333333333333,1.8,1.1111111111111112,2,294.0,SD02
SP1898700023AD1,SH1898700023,18987,N20252026F,23,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,24.0,3,3.6,-0.6000000000000001,0,0,0,0.0,0.0,0.0,1,0,100.0,0.0,1.1111111111111112,2,318.0,SD01
SP1898700031AD1,SH1898700031,18987,N20252026F,31,P100033,Taylor Rogalsky,44,away,defense_1,D1,Outlaws,N10007,1.0,20.0,3,3.4,-0.3999999999999999,0,0,0,0.0,0.0,0.0,0,0,50.0,0.0,0.0,3,338.0,SD01
