wowy_key,game_id,player_id,teammate_id,toi_with,toi_without,toi_total,pct_with,player_1_id,player_2_id,venue,shifts_together,p1_shifts_without_p2,p2_shifts_without_p1,total_p1_shifts,total_p2_shifts,p1_logical_shifts,p2_logical_shifts,venue_id,home_team_id,away_team_id,toi_together,toi_apart,gf_pct_together,gf_pct_apart,gf_pct_delta,cf_pct_together,cf_pct_apart,cf_pct_delta,xgf_pct_together,xgf_pct_apart,xgf_pct_delta,relative_corsi,relative_fenwick,player_1_name,player_2_name
WY1898114529472,18981,P100161,P100093,563.0,370.0,933.0,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114521796,18981,P100161,P100201,155.0,778.0,933.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117961452,18981,P100201,P100161,155.0,842.0,997.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898181911452,18981,P100002,P100161,39.0,864.0,903.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114528191,18981,P100161,P100002,39.0,894.0,933.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898114521252,18981,P100161,P100230,51.0,882.0,933.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112521452,18981,P100230,P100161,51.0,929.0,980.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898199045195,18981,P100066,P100078,4.0,1512.0,1516.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898151959904,18981,P100078,P100066,4.0,1724.0,1728.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898107950392,18981,P100071,P100072,75.0,1122.0,1197.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898103920795,18981,P100072,P100071,75.0,908.0,983.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187669204,18981,P100108,P100132,79.0,1166.0,1245.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192048766,18981,P100132,P100108,79.0,846.0,925.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187662219,18981,P100108,P100224,74.0,1171.0,1245.0,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122198766,18981,P100224,P100108,74.0,780.0,854.0,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108128583,18981,P100039,P100105,197.0,1031.0,1228.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185830812,18981,P100105,P100039,197.0,730.0,927.0,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137738583,18981,P100001,P100105,200.0,1085.0,1285.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185833773,18981,P100105,P100001,200.0,727.0,927.0,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187661796,18981,P100108,P100201,221.0,1024.0,1245.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117968766,18981,P100201,P100108,221.0,776.0,997.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187661252,18981,P100108,P100230,153.0,1092.0,1245.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112528766,18981,P100230,P100108,153.0,827.0,980.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192041252,18981,P100132,P100230,76.0,849.0,925.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898112529204,18981,P100230,P100132,76.0,904.0,980.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194729204,18981,P100093,P100132,449.0,941.0,1390.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192049472,18981,P100132,P100093,449.0,476.0,925.0,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898194722219,18981,P100093,P100224,378.0,1012.0,1390.0,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898122199472,18981,P100224,P100093,378.0,476.0,854.0,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192041796,18981,P100132,P100201,64.0,861.0,925.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117969204,18981,P100201,P100132,64.0,933.0,997.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898185838766,18981,P100105,P100108,28.0,899.0,927.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898187668583,18981,P100108,P100105,28.0,1217.0,1245.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898192049882,18981,P100132,P100159,9.0,916.0,925.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198829204,18981,P100159,P100132,9.0,1157.0,1166.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898137731796,18981,P100001,P100201,80.0,1205.0,1285.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117963773,18981,P100201,P100001,80.0,917.0,997.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898108121796,18981,P100039,P100201,80.0,1148.0,1228.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117960812,18981,P100201,P100039,80.0,917.0,997.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898198821796,18981,P100159,P100201,34.0,1132.0,1166.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898117969882,18981,P100201,P100159,34.0,963.0,997.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898132383430,18981,P100074,P100119,46.0,1521.0,1567.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898134303238,18981,P100119,P100074,46.0,1614.0,1660.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737738191,18987,P100001,P100002,828.0,862.0,1690.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781913773,18987,P100002,P100001,828.0,858.0,1686.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737730643,18987,P100001,P100016,1690.0,0.0,1690.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706433773,18987,P100016,P100001,1690.0,1550.0,3240.0,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737730812,18987,P100001,P100039,772.0,918.0,1690.0,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708123773,18987,P100039,P100001,772.0,187.0,959.0,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737738583,18987,P100001,P100105,929.0,761.0,1690.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785833773,18987,P100105,P100001,929.0,577.0,1506.0,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898737739204,18987,P100001,P100132,584.0,1106.0,1690.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792043773,18987,P100132,P100001,584.0,618.0,1202.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781910643,18987,P100002,P100016,1686.0,0.0,1686.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706438191,18987,P100016,P100002,1686.0,1554.0,3240.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781910812,18987,P100002,P100039,580.0,1106.0,1686.0,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708128191,18987,P100039,P100002,580.0,379.0,959.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781918583,18987,P100002,P100105,411.0,1275.0,1686.0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785838191,18987,P100105,P100002,411.0,1095.0,1506.0,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781919204,18987,P100002,P100132,721.0,965.0,1686.0,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792048191,18987,P100132,P100002,721.0,481.0,1202.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706430812,18987,P100016,P100039,959.0,2281.0,3240.0,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708120643,18987,P100039,P100016,959.0,0.0,959.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706438583,18987,P100016,P100105,1506.0,1734.0,3240.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785830643,18987,P100105,P100016,1506.0,0.0,1506.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706439204,18987,P100016,P100132,1202.0,2038.0,3240.0,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792040643,18987,P100132,P100016,1202.0,0.0,1202.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708128583,18987,P100039,P100105,487.0,472.0,959.0,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785830812,18987,P100105,P100039,487.0,1019.0,1506.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708129204,18987,P100039,P100132,292.0,667.0,959.0,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792040812,18987,P100132,P100039,292.0,910.0,1202.0,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898785839204,18987,P100105,P100132,733.0,773.0,1506.0,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898792048583,18987,P100132,P100105,733.0,469.0,1202.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776852262,18987,P100009,P100031,1105.0,2086.0,3191.0,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722627685,18987,P100031,P100009,1105.0,0.0,1105.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776851751,18987,P100009,P100032,1849.0,1342.0,3191.0,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717517685,18987,P100032,P100009,1849.0,0.0,1849.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776857808,18987,P100009,P100128,1214.0,1977.0,3191.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778087685,18987,P100128,P100009,1214.0,0.0,1214.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776858883,18987,P100009,P100170,1727.0,1464.0,3191.0,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788837685,18987,P100170,P100009,1727.0,0.0,1727.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776853214,18987,P100009,P100185,1400.0,1791.0,3191.0,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732147685,18987,P100185,P100009,1400.0,49.0,1449.0,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722621751,18987,P100031,P100032,284.0,821.0,1105.0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717512262,18987,P100032,P100031,284.0,1565.0,1849.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722627808,18987,P100031,P100128,1059.0,46.0,1105.0,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778082262,18987,P100128,P100031,1059.0,155.0,1214.0,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722628883,18987,P100031,P100170,272.0,833.0,1105.0,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788832262,18987,P100170,P100031,272.0,1455.0,1727.0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722623214,18987,P100031,P100185,1056.0,49.0,1105.0,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732142262,18987,P100185,P100031,1056.0,393.0,1449.0,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717517808,18987,P100032,P100128,344.0,1505.0,1849.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778081751,18987,P100128,P100032,344.0,870.0,1214.0,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717518883,18987,P100032,P100170,1723.0,126.0,1849.0,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788831751,18987,P100170,P100032,1723.0,4.0,1727.0,99.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717513214,18987,P100032,P100185,484.0,1365.0,1849.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732141751,18987,P100185,P100032,484.0,965.0,1449.0,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778088883,18987,P100128,P100170,323.0,891.0,1214.0,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788837808,18987,P100170,P100128,323.0,1404.0,1727.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778083214,18987,P100128,P100185,1165.0,49.0,1214.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732147808,18987,P100185,P100128,1165.0,284.0,1449.0,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788833214,18987,P100170,P100185,441.0,1286.0,1727.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732148883,18987,P100185,P100170,441.0,1008.0,1449.0,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776856609,18987,P100009,P100033,1384.0,1807.0,3191.0,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766097685,18987,P100033,P100009,1384.0,49.0,1433.0,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722626609,18987,P100031,P100033,821.0,284.0,1105.0,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766092262,18987,P100033,P100031,821.0,612.0,1433.0,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766097808,18987,P100033,P100128,873.0,560.0,1433.0,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778086609,18987,P100128,P100033,873.0,341.0,1214.0,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766098883,18987,P100033,P100170,4.0,1429.0,1433.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788836609,18987,P100170,P100033,4.0,1723.0,1727.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766093214,18987,P100033,P100185,979.0,454.0,1433.0,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732146609,18987,P100185,P100033,979.0,470.0,1449.0,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781914517,18987,P100002,P100064,875.0,811.0,1686.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745178191,18987,P100064,P100002,875.0,252.0,1127.0,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781918766,18987,P100002,P100108,295.0,1391.0,1686.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787668191,18987,P100108,P100002,295.0,1463.0,1758.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781911796,18987,P100002,P100201,858.0,828.0,1686.0,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717968191,18987,P100201,P100002,858.0,692.0,1550.0,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706434517,18987,P100016,P100064,1127.0,2113.0,3240.0,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745170643,18987,P100064,P100016,1127.0,0.0,1127.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706438766,18987,P100016,P100108,1758.0,1482.0,3240.0,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787660643,18987,P100108,P100016,1758.0,0.0,1758.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706431796,18987,P100016,P100201,1550.0,1690.0,3240.0,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717960643,18987,P100201,P100016,1550.0,0.0,1550.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708124517,18987,P100039,P100064,357.0,602.0,959.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745170812,18987,P100064,P100039,357.0,770.0,1127.0,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708128766,18987,P100039,P100108,429.0,530.0,959.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787660812,18987,P100108,P100039,429.0,1329.0,1758.0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898708121796,18987,P100039,P100201,187.0,772.0,959.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717960812,18987,P100201,P100039,187.0,1363.0,1550.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745178766,18987,P100064,P100108,457.0,670.0,1127.0,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787664517,18987,P100108,P100064,457.0,1301.0,1758.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745171796,18987,P100064,P100201,612.0,515.0,1127.0,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717964517,18987,P100201,P100064,612.0,938.0,1550.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787661796,18987,P100108,P100201,893.0,865.0,1758.0,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717968766,18987,P100201,P100108,893.0,657.0,1550.0,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758827685,18987,P100004,P100009,976.0,49.0,1025.0,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776855882,18987,P100009,P100004,976.0,2215.0,3191.0,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758822262,18987,P100004,P100031,38.0,987.0,1025.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722625882,18987,P100031,P100004,38.0,1067.0,1105.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758826609,18987,P100004,P100033,288.0,737.0,1025.0,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766095882,18987,P100033,P100004,288.0,1145.0,1433.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758823279,18987,P100004,P100034,316.0,709.0,1025.0,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732795882,18987,P100034,P100004,316.0,1155.0,1471.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758827808,18987,P100004,P100128,43.0,982.0,1025.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778085882,18987,P100128,P100004,43.0,1171.0,1214.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776853279,18987,P100009,P100034,1422.0,1769.0,3191.0,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732797685,18987,P100034,P100009,1422.0,49.0,1471.0,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722623279,18987,P100031,P100034,833.0,272.0,1105.0,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732792262,18987,P100034,P100031,833.0,638.0,1471.0,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766093279,18987,P100033,P100034,1387.0,46.0,1433.0,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732796609,18987,P100034,P100033,1387.0,84.0,1471.0,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732797808,18987,P100034,P100128,888.0,583.0,1471.0,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778083279,18987,P100128,P100034,888.0,326.0,1214.0,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898781911252,18987,P100002,P100230,431.0,1255.0,1686.0,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712528191,18987,P100230,P100002,431.0,923.0,1354.0,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706431252,18987,P100016,P100230,1354.0,1886.0,3240.0,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712520643,18987,P100230,P100016,1354.0,0.0,1354.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745171252,18987,P100064,P100230,189.0,938.0,1127.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712524517,18987,P100230,P100064,189.0,1165.0,1354.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787661252,18987,P100108,P100230,893.0,865.0,1758.0,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712528766,18987,P100230,P100108,893.0,461.0,1354.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717961252,18987,P100201,P100230,684.0,866.0,1550.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712521796,18987,P100230,P100201,684.0,670.0,1354.0,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758822527,18987,P100004,P100099,967.0,58.0,1025.0,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725275882,18987,P100099,P100004,967.0,225.0,1192.0,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776852527,18987,P100009,P100099,1143.0,2048.0,3191.0,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725277685,18987,P100099,P100009,1143.0,49.0,1192.0,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766092527,18987,P100033,P100099,355.0,1078.0,1433.0,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725276609,18987,P100099,P100033,355.0,837.0,1192.0,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732792527,18987,P100034,P100099,381.0,1090.0,1471.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725273279,18987,P100099,P100034,381.0,811.0,1192.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725277808,18987,P100099,P100128,9.0,1183.0,1192.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898778082527,18987,P100128,P100099,9.0,1205.0,1214.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706438855,18987,P100016,P100198,1570.0,1670.0,3240.0,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788550643,18987,P100198,P100016,1570.0,0.0,1570.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898745178855,18987,P100064,P100198,699.0,428.0,1127.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788554517,18987,P100198,P100064,699.0,871.0,1570.0,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787668855,18987,P100108,P100198,459.0,1299.0,1758.0,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788558766,18987,P100198,P100108,459.0,1111.0,1570.0,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788551796,18987,P100198,P100201,772.0,798.0,1570.0,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717968855,18987,P100201,P100198,772.0,778.0,1550.0,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788551252,18987,P100198,P100230,801.0,769.0,1570.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898712528855,18987,P100230,P100198,801.0,553.0,1354.0,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898758821411,18987,P100004,P100214,965.0,60.0,1025.0,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714115882,18987,P100214,P100004,965.0,216.0,1181.0,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776851411,18987,P100009,P100214,1132.0,2059.0,3191.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714117685,18987,P100214,P100009,1132.0,49.0,1181.0,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766091411,18987,P100033,P100214,308.0,1125.0,1433.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714116609,18987,P100214,P100033,308.0,873.0,1181.0,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732791411,18987,P100034,P100214,330.0,1141.0,1471.0,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714113279,18987,P100214,P100034,330.0,851.0,1181.0,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725271411,18987,P100099,P100214,1101.0,91.0,1192.0,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714112527,18987,P100214,P100099,1101.0,80.0,1181.0,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898776859709,18987,P100009,P100232,682.0,2509.0,3191.0,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797097685,18987,P100232,P100009,682.0,0.0,682.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898766099709,18987,P100033,P100232,198.0,1235.0,1433.0,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797096609,18987,P100232,P100033,198.0,484.0,682.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898732799709,18987,P100034,P100232,210.0,1261.0,1471.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797093279,18987,P100232,P100034,210.0,472.0,682.0,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898725279709,18987,P100099,P100232,108.0,1084.0,1192.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797092527,18987,P100232,P100099,108.0,574.0,682.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898714119709,18987,P100214,P100232,104.0,1077.0,1181.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898797091411,18987,P100232,P100214,104.0,578.0,682.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898706432219,18987,P100016,P100224,1357.0,1883.0,3240.0,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722190643,18987,P100224,P100016,1357.0,0.0,1357.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898787662219,18987,P100108,P100224,911.0,847.0,1758.0,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722198766,18987,P100224,P100108,911.0,446.0,1357.0,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898788552219,18987,P100198,P100224,507.0,1063.0,1570.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722198855,18987,P100224,P100198,507.0,850.0,1357.0,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898717962219,18987,P100201,P100224,814.0,736.0,1550.0,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WY1898722191796,18987,P100224,P100201,814.0,543.0,1357.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
