event_player_key,event_key,game_id,player_id,event_index,player_role,role_number,period,event_type,player_game_number,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,Type,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_team,player_name,play_detail,period_id,venue_id,event_type_id,event_detail_id,event_detail_2_id,success_id,play_detail_success_id,zone_id,play_detail_id,play_detail_2_id,role_id,home_team_id,away_team_id,player_team_id,shift_key
EP1896900406,EV1896901203,18969,P100039,1203.0,event_team_player_1,1.0,1.0,Shot,75.0,9034.0,9034.0,10.0,49.0,,,e,o,d,o,Away,a,Offensive,,,,,,,22.0,Platinum,Velodrome,Shot,Shot_Blocked,Shot-Wrist,u,13.0,0.0,649.0,649.0,0.0,0.0,431.0,426.0,431.0,Velodrome,Nicole Downs,,P0001,VN0002,ET0016,ED0031,E20062,SC0002,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900407,EV1896901203,18969,P100023,1203.0,opp_team_player_1,1.0,1.0,Shot,3.0,9034.0,9034.0,10.0,49.0,,,o,o,d,o,Away,a,Defensive,,,BlockedShot,,s,,22.0,Platinum,Velodrome,Shot,Shot_Blocked,Shot-Wrist,u,13.0,0.0,649.0,649.0,0.0,0.0,431.0,426.0,431.0,Platinum,Alex Considine,BlockedShot,P0001,VN0002,ET0016,ED0031,E20062,SC0002,SC0001,ZN0001,PD0016,,RL0008,N10008,N10010,N10008,SH1896900013
EP1896900408,EV1896901204,18969,P100039,1204.0,event_team_player_1,1.0,1.0,Turnover,75.0,9034.0,9034.0,10.0,49.0,,,e,o,d,o,Away,a,Offensive,,,,,,,22.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ShotBlocked,u,13.0,0.0,649.0,649.0,0.0,0.0,431.0,426.0,431.0,Velodrome,Nicole Downs,,P0001,VN0002,ET0019,ED0048,E20012,SC0002,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900409,EV1896901204,18969,P100023,1204.0,opp_team_player_1,1.0,1.0,Turnover,3.0,9034.0,9034.0,10.0,49.0,,,o,o,d,o,Away,a,Defensive,,,,,,,22.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ShotBlocked,u,13.0,0.0,649.0,649.0,0.0,0.0,431.0,426.0,431.0,Platinum,Alex Considine,,P0001,VN0002,ET0019,ED0048,E20012,SC0002,,ZN0001,,,RL0008,N10008,N10010,N10008,SH1896900013
EP1896900410,EV1896901205,18969,P100023,1205.0,event_team_player_1,1.0,1.0,Possession,3.0,,1205.0,10.0,48.0,10.0,47.0,e,d,d,o,Home,h,Offensive,,,,,,,22.0,Platinum,Velodrome,Possession,,,,13.0,1.0,648.0,647.0,0.0,0.0,432.0,427.0,433.0,Platinum,Alex Considine,,P0001,VN0001,ET0013,,,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900411,EV1896901206,18969,P100023,1206.0,event_team_player_1,1.0,1.0,Pass,3.0,,1206.0,10.0,47.0,,,e,d,d,o,Home,h,Offensive,,,GiveAndGo,,s,,22.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,13.0,0.0,647.0,647.0,0.0,0.0,433.0,428.0,433.0,Platinum,Alex Considine,GiveAndGo,P0001,VN0001,ET0009,ED0010,E20026,SC0001,SC0001,ZN0002,PD0073,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900412,EV1896901206,18969,P100024,1206.0,event_team_player_2,2.0,1.0,Pass,20.0,,1206.0,10.0,47.0,,,e,d,d,o,Home,h,Offensive,,,,,,,22.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,13.0,0.0,647.0,647.0,0.0,0.0,433.0,428.0,433.0,Platinum,John Thien,,P0001,VN0001,ET0009,ED0010,E20026,SC0001,,ZN0002,,,RL0002,N10008,N10010,N10008,SH1896900013
EP1896900413,EV1896901207,18969,P100024,1207.0,event_team_player_1,1.0,1.0,Pass,20.0,,1207.0,10.0,46.0,,,e,n,n,n,Home,h,Offensive,,,SecondTouch,,s,,22.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,13.0,0.0,646.0,646.0,0.0,0.0,434.0,429.0,434.0,Platinum,John Thien,SecondTouch,P0001,VN0001,ET0009,ED0010,E20026,SC0001,SC0001,ZN0003,PD0148,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900414,EV1896901207,18969,P100023,1207.0,event_team_player_2,2.0,1.0,Pass,3.0,,1207.0,10.0,46.0,,,e,n,n,n,Home,h,Offensive,,,,,,,22.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,13.0,0.0,646.0,646.0,0.0,0.0,434.0,429.0,434.0,Platinum,Alex Considine,,P0001,VN0001,ET0009,ED0010,E20026,SC0001,,ZN0003,,,RL0002,N10008,N10010,N10008,SH1896900013
EP1896900415,EV1896901208,18969,P100023,1208.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,3.0,,1208.0,10.0,45.0,10.0,44.0,e,n,n,n,Home,h,Offensive,,,,,,1.0,23.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,13.0,1.0,645.0,644.0,0.0,0.0,435.0,430.0,436.0,Platinum,Alex Considine,,P0001,VN0001,ET0020,ED0053,E20097,SC0001,,ZN0003,,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900416,EV1896901208,18969,P100161,1208.0,opp_team_player_1,1.0,1.0,Zone_Entry_Exit,49.0,,1208.0,10.0,45.0,10.0,44.0,o,n,n,n,Home,h,Defensive,,,StickCheck,,,1.0,23.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,13.0,1.0,645.0,644.0,0.0,0.0,435.0,430.0,436.0,Velodrome,Galen Wood,StickCheck,P0001,VN0001,ET0020,ED0053,E20097,SC0001,,ZN0003,PD0150,,RL0008,N10008,N10010,N10010,SH1896900013
EP1896900417,EV1896901209,18969,P100023,1209.0,event_team_player_1,1.0,1.0,Possession,3.0,,1209.0,10.0,44.0,10.0,42.0,e,n,n,n,Home,h,Offensive,,,,,,1.0,23.0,Platinum,Velodrome,Possession,,,,13.0,2.0,644.0,642.0,0.0,0.0,436.0,431.0,438.0,Platinum,Alex Considine,,P0001,VN0001,ET0013,,,,,ZN0003,,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900418,EV1896901209,18969,P100161,1209.0,opp_team_player_1,1.0,1.0,Possession,49.0,,1209.0,10.0,44.0,10.0,42.0,o,n,n,n,Home,h,Defensive,,,,,,1.0,23.0,Platinum,Velodrome,Possession,,,,13.0,2.0,644.0,642.0,0.0,0.0,436.0,431.0,438.0,Velodrome,Galen Wood,,P0001,VN0001,ET0013,,,,,ZN0003,,,RL0008,N10008,N10010,N10010,SH1896900013
EP1896900419,EV1896901210,18969,P100023,1210.0,event_team_player_1,1.0,1.0,Pass,3.0,,1210.0,10.0,42.0,,,e,n,n,n,Home,h,Offensive,,,,,,1.0,23.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,13.0,0.0,642.0,642.0,0.0,0.0,438.0,433.0,438.0,Platinum,Alex Considine,,P0001,VN0001,ET0009,ED0013,E20026,SC0002,,ZN0003,,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900420,EV1896901210,18969,P100117,1210.0,event_team_player_2,2.0,1.0,Pass,45.0,,1210.0,10.0,42.0,,,e,n,n,n,Home,h,Offensive,,,,,,,23.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,13.0,0.0,642.0,642.0,0.0,0.0,438.0,433.0,438.0,Platinum,Keegan Mantaro,,P0001,VN0001,ET0009,ED0013,E20026,SC0002,,ZN0003,,,RL0002,N10008,N10010,N10008,SH1896900013
EP1896900421,EV1896901210,18969,P100161,1210.0,opp_team_player_1,1.0,1.0,Pass,49.0,,1210.0,10.0,42.0,,,o,n,n,n,Home,h,Defensive,,,PassDeflected,,s,1.0,23.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,13.0,0.0,642.0,642.0,0.0,0.0,438.0,433.0,438.0,Velodrome,Galen Wood,PassDeflected,P0001,VN0001,ET0009,ED0013,E20026,SC0002,SC0001,ZN0003,PD0124,,RL0008,N10008,N10010,N10010,SH1896900013
EP1896900422,EV1896901211,18969,P100117,1211.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,45.0,9035.0,9035.0,10.0,41.0,,,e,o,o,d,Home,h,Offensive,,,DumpChase,DumpInAttempt,u,,24.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,13.0,0.0,641.0,641.0,0.0,0.0,439.0,434.0,439.0,Platinum,Keegan Mantaro,DumpChase,P0001,VN0001,ET0020,ED0052,E20079,SC0002,SC0002,ZN0001,PD0067,P20026,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900423,EV1896901211,18969,P100070,1211.0,opp_team_player_1,1.0,1.0,Zone_Entry_Exit,52.0,9035.0,9035.0,10.0,41.0,,,o,o,o,d,Home,h,Defensive,,,,,,,24.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,13.0,0.0,641.0,641.0,0.0,0.0,439.0,434.0,439.0,Velodrome,Hayden Perea,,P0001,VN0001,ET0020,ED0052,E20079,SC0002,,ZN0001,,,RL0008,N10008,N10010,N10010,SH1896900013
EP1896900424,EV1896901212,18969,P100117,1212.0,event_team_player_1,1.0,1.0,Turnover,45.0,9035.0,9035.0,10.0,41.0,,,e,o,o,d,Home,h,Offensive,,,DumpInAttempt,DumpChase,u,,24.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,13.0,0.0,641.0,641.0,0.0,0.0,439.0,434.0,439.0,Platinum,Keegan Mantaro,DumpInAttempt,P0001,VN0001,ET0019,ED0048,E20014,SC0002,SC0002,ZN0001,PD0068,P20025,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900425,EV1896901212,18969,P100070,1212.0,opp_team_player_1,1.0,1.0,Turnover,52.0,9035.0,9035.0,10.0,41.0,,,o,o,o,d,Home,h,Defensive,,,,,,,24.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,13.0,0.0,641.0,641.0,0.0,0.0,439.0,434.0,439.0,Velodrome,Hayden Perea,,P0001,VN0001,ET0019,ED0048,E20014,SC0002,,ZN0001,,,RL0008,N10008,N10010,N10010,SH1896900013
EP1896900426,EV1896901213,18969,P100201,1213.0,event_team_player_1,1.0,1.0,Possession,42.0,,1213.0,10.0,38.0,10.0,34.0,e,d,o,d,Away,a,Offensive,,,RecoveryRetreivalDumpIn,,s,,24.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,13.0,4.0,638.0,634.0,0.0,0.0,442.0,437.0,446.0,Velodrome,Garrett Ashcroft,RecoveryRetreivalDumpIn,P0001,VN0002,ET0013,ED0021,,SC0001,SC0001,ZN0002,PD0141,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900427,EV1896901214,18969,P100201,1214.0,event_team_player_1,1.0,1.0,Possession,42.0,,1214.0,10.0,34.0,10.0,31.0,e,d,o,d,Away,a,Offensive,,,,,,,24.0,Platinum,Velodrome,Possession,,,,13.0,3.0,634.0,631.0,0.0,0.0,446.0,441.0,449.0,Velodrome,Garrett Ashcroft,,P0001,VN0002,ET0013,,,,,ZN0002,,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900428,EV1896901215,18969,P100201,1215.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,42.0,,1215.0,10.0,31.0,10.0,30.0,e,d,o,d,Away,a,Offensive,,,,,,,25.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,s,13.0,1.0,631.0,630.0,0.0,0.0,449.0,444.0,450.0,Velodrome,Garrett Ashcroft,,P0001,VN0002,ET0020,ED0053,E20097,SC0001,,ZN0002,,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900429,EV1896901216,18969,P100201,1216.0,event_team_player_1,1.0,1.0,Possession,42.0,,1216.0,10.0,30.0,10.0,28.0,e,n,n,n,Away,a,Offensive,,,,,,1.0,25.0,Platinum,Velodrome,Possession,,,,13.0,2.0,630.0,628.0,0.0,0.0,450.0,445.0,452.0,Velodrome,Garrett Ashcroft,,P0001,VN0002,ET0013,,,,,ZN0003,,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900430,EV1896901216,18969,P100027,1216.0,opp_team_player_1,1.0,1.0,Possession,12.0,,1216.0,10.0,30.0,10.0,28.0,o,n,n,n,Away,a,Defensive,,,,,,1.0,25.0,Platinum,Velodrome,Possession,,,,13.0,2.0,630.0,628.0,0.0,0.0,450.0,445.0,452.0,Platinum,Karen Zietlow,,P0001,VN0002,ET0013,,,,,ZN0003,,,RL0008,N10008,N10010,N10008,SH1896900013
EP1896900431,EV1896901216,18969,P100117,1216.0,opp_team_player_2,2.0,1.0,Possession,45.0,,1216.0,10.0,30.0,10.0,28.0,o,n,n,n,Away,a,Defensive,,,PokeCheck,StickCheck,,1.0,25.0,Platinum,Velodrome,Possession,,,,13.0,2.0,630.0,628.0,0.0,0.0,450.0,445.0,452.0,Platinum,Keegan Mantaro,PokeCheck,P0001,VN0002,ET0013,,,,,ZN0003,PD0127,P20059,RL0009,N10008,N10010,N10008,SH1896900013
EP1896900432,EV1896901217,18969,P100201,1217.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,42.0,,1217.0,10.0,27.0,10.0,24.0,e,o,d,o,Away,a,Offensive,,,DriveWide,,s,1.0,26.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,13.0,3.0,627.0,624.0,0.0,0.0,453.0,448.0,456.0,Velodrome,Garrett Ashcroft,DriveWide,P0001,VN0002,ET0020,ED0052,E20086,SC0001,SC0001,ZN0001,PD0065,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900433,EV1896901217,18969,P100107,1217.0,opp_team_player_1,1.0,1.0,Zone_Entry_Exit,78.0,,1217.0,10.0,27.0,10.0,24.0,o,o,d,o,Away,a,Defensive,,,,,,1.0,26.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,s,13.0,3.0,627.0,624.0,0.0,0.0,453.0,448.0,456.0,Platinum,Matt Quinn,,P0001,VN0002,ET0020,ED0052,E20086,SC0001,,ZN0001,,,RL0008,N10008,N10010,N10008,SH1896900013
EP1896900434,EV1896901218,18969,P100201,1218.0,event_team_player_1,1.0,1.0,Shot,42.0,9036.0,9036.0,10.0,24.0,,,e,o,d,o,Away,a,Offensive,,,,,,1.0,26.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,13.0,0.0,624.0,624.0,0.0,0.0,456.0,451.0,456.0,Velodrome,Garrett Ashcroft,,P0001,VN0002,ET0016,ED0040,E20062,SC0001,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900013
EP1896900435,EV1896901218,18969,P100202,1218.0,opp_team_player_1,1.0,1.0,Shot,99.0,9036.0,9036.0,10.0,24.0,,,o,o,d,o,Away,a,Defensive,,,,,,,26.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,13.0,0.0,624.0,624.0,0.0,0.0,456.0,451.0,456.0,Platinum,Francis Forte,,P0001,VN0002,ET0016,ED0040,E20062,SC0001,,ZN0001,,,RL0008,N10008,N10010,N10008,SH1896900013
EP1896900436,EV1896901218,18969,P100107,1218.0,opp_team_player_2,2.0,1.0,Shot,78.0,9036.0,9036.0,10.0,24.0,,,o,o,d,o,Away,a,Defensive,,,InShotPassLane,StickCheck,,1.0,26.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,13.0,0.0,624.0,624.0,0.0,0.0,456.0,451.0,456.0,Platinum,Matt Quinn,InShotPassLane,P0001,VN0002,ET0016,ED0040,E20062,SC0001,,ZN0001,PD0074,P20059,RL0009,N10008,N10010,N10008,SH1896900013
EP1896900437,EV1896901219,18969,P100202,1219.0,event_team_player_1,1.0,1.0,Save,99.0,9036.0,9036.0,10.0,24.0,,,e,d,d,o,Home,h,Defensive,,,,,,,26.0,Platinum,Velodrome,Save,Save_Freeze,Save-Butterfly,,13.0,0.0,624.0,624.0,0.0,0.0,456.0,451.0,456.0,Platinum,Francis Forte,,P0001,VN0001,ET0015,ED0027,E20045,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900438,EV1896901219,18969,P100107,1219.0,event_team_player_2,2.0,1.0,Save,78.0,9036.0,9036.0,10.0,24.0,,,e,d,d,o,Home,h,Defensive,,,,,,,26.0,Platinum,Velodrome,Save,Save_Freeze,Save-Butterfly,,13.0,0.0,624.0,624.0,0.0,0.0,456.0,451.0,456.0,Platinum,Matt Quinn,,P0001,VN0001,ET0015,ED0027,E20045,,,ZN0002,,,RL0002,N10008,N10010,N10008,SH1896900013
EP1896900439,EV1896901219,18969,P100201,1219.0,opp_team_player_1,1.0,1.0,Save,42.0,9036.0,9036.0,10.0,24.0,,,o,d,d,o,Home,h,Offensive,,,,,,,26.0,Platinum,Velodrome,Save,Save_Freeze,Save-Butterfly,,13.0,0.0,624.0,624.0,0.0,0.0,456.0,451.0,456.0,Velodrome,Garrett Ashcroft,,P0001,VN0001,ET0015,ED0027,E20045,,,ZN0002,,,RL0008,N10008,N10010,N10010,SH1896900013
EP1896900440,EV1896901220,18969,P100202,1220.0,event_team_player_1,1.0,1.0,Stoppage,99.0,9036.0,9036.0,10.0,24.0,,,e,d,d,o,Home,h,,,,,,,,26.0,Platinum,Velodrome,Stoppage,Stoppage_Play,Stoppage-GoalieStoppage,,13.0,0.0,624.0,624.0,0.0,0.0,456.0,451.0,456.0,Platinum,Francis Forte,,P0001,VN0001,ET0017,ED0044,E20065,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900441,EV1896901221,18969,P100202,1221.0,event_team_player_1,1.0,1.0,DeadIce,99.0,9036.0,9036.0,10.0,24.0,10.0,6.0,e,d,d,o,Home,h,,,,,,,,26.0,Platinum,Velodrome,DeadIce,,,,13.0,18.0,624.0,606.0,0.0,0.0,456.0,451.0,474.0,Platinum,Francis Forte,,P0001,VN0001,ET0002,,,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900013
EP1896900442,EV1896901222,18969,P100192,1222.0,event_team_player_1,1.0,1.0,Faceoff,53.0,,1222.0,10.0,6.0,,,e,d,d,o,Home,h,Offensive,,,,,,,26.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,14.0,0.0,606.0,606.0,0.0,0.0,474.0,469.0,474.0,Platinum,Chris Premo,,P0001,VN0001,ET0003,ED0005,,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900014
EP1896900443,EV1896901222,18969,P100107,1222.0,event_team_player_2,2.0,1.0,Faceoff,78.0,,1222.0,10.0,6.0,,,e,d,d,o,Home,h,Offensive,,,,,,,26.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,14.0,0.0,606.0,606.0,0.0,0.0,474.0,469.0,474.0,Platinum,Matt Quinn,,P0001,VN0001,ET0003,ED0005,,,,ZN0002,,,RL0002,N10008,N10010,N10008,SH1896900014
EP1896900444,EV1896901222,18969,P100201,1222.0,opp_team_player_1,1.0,1.0,Faceoff,42.0,,1222.0,10.0,6.0,,,o,d,d,o,Home,h,Defensive,,,,,,,26.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,14.0,0.0,606.0,606.0,0.0,0.0,474.0,469.0,474.0,Velodrome,Garrett Ashcroft,,P0001,VN0001,ET0003,ED0005,,,,ZN0002,,,RL0008,N10008,N10010,N10010,SH1896900014
EP1896900445,EV1896901223,18969,P100107,1223.0,event_team_player_1,1.0,1.0,Turnover,78.0,9037.0,9037.0,10.0,3.0,,,e,d,d,o,Home,h,Offensive,,,AttemptedBreakOutClear,,u,,26.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,u,14.0,0.0,603.0,603.0,0.0,0.0,477.0,472.0,477.0,Platinum,Matt Quinn,AttemptedBreakOutClear,P0001,VN0001,ET0019,ED0048,E20004,SC0002,SC0002,ZN0002,PD0003,,RL0001,N10008,N10010,N10008,SH1896900014
EP1896900446,EV1896901224,18969,P100070,1224.0,event_team_player_1,1.0,1.0,Zone_Entry_Exit,52.0,9037.0,9037.0,10.0,0.0,,,e,o,d,o,Away,a,Offensive,,,,,,,26.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,s,14.0,0.0,600.0,600.0,0.0,0.0,480.0,475.0,480.0,Velodrome,Hayden Perea,,P0001,VN0002,ET0020,ED0058,E20075,SC0001,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900014
EP1896900447,EV1896901225,18969,P100070,1225.0,event_team_player_1,1.0,1.0,Possession,52.0,,1225.0,10.0,0.0,,,e,o,d,o,Away,a,Offensive,,,RecoveryRetreivalAttemptedClear,,s,1.0,26.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,14.0,0.0,600.0,600.0,0.0,0.0,480.0,475.0,480.0,Velodrome,Hayden Perea,RecoveryRetreivalAttemptedClear,P0001,VN0002,ET0013,ED0021,,SC0001,SC0001,ZN0001,PD0139,,RL0001,N10008,N10010,N10010,SH1896900014
EP1896900448,EV1896901225,18969,P100022,1225.0,opp_team_player_1,1.0,1.0,Possession,34.0,,1225.0,10.0,0.0,,,o,o,d,o,Away,a,Defensive,,,StickCheck,,,1.0,26.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,14.0,0.0,600.0,600.0,0.0,0.0,480.0,475.0,480.0,Platinum,Chris Dube,StickCheck,P0001,VN0002,ET0013,ED0021,,SC0001,,ZN0001,PD0150,,RL0008,N10008,N10010,N10008,SH1896900014
EP1896900449,EV1896901226,18969,P100070,1226.0,event_team_player_1,1.0,1.0,Shot,52.0,9038.0,9038.0,9.0,59.0,,,e,o,d,o,Away,a,Offensive,,,,,,1.0,26.0,Platinum,Velodrome,Shot,Shot_DeflectedOnNetSaved,Shot-Wrist,s,14.0,0.0,599.0,599.0,0.0,0.0,481.0,476.0,481.0,Velodrome,Hayden Perea,,P0001,VN0002,ET0016,ED0036,E20062,SC0001,,ZN0001,,,RL0001,N10008,N10010,N10010,SH1896900014
EP1896900450,EV1896901226,18969,P100202,1226.0,opp_team_player_1,1.0,1.0,Shot,99.0,9038.0,9038.0,9.0,59.0,,,o,o,d,o,Away,a,Defensive,,,,,,,26.0,Platinum,Velodrome,Shot,Shot_DeflectedOnNetSaved,Shot-Wrist,s,14.0,0.0,599.0,599.0,0.0,0.0,481.0,476.0,481.0,Platinum,Francis Forte,,P0001,VN0002,ET0016,ED0036,E20062,SC0001,,ZN0001,,,RL0008,N10008,N10010,N10008,SH1896900014
EP1896900451,EV1896901226,18969,P100022,1226.0,opp_team_player_2,2.0,1.0,Shot,34.0,9038.0,9038.0,9.0,59.0,,,o,o,d,o,Away,a,Defensive,,,DeflectedShot,,s,1.0,26.0,Platinum,Velodrome,Shot,Shot_DeflectedOnNetSaved,Shot-Wrist,s,14.0,0.0,599.0,599.0,0.0,0.0,481.0,476.0,481.0,Platinum,Chris Dube,DeflectedShot,P0001,VN0002,ET0016,ED0036,E20062,SC0001,SC0001,ZN0001,PD0059,,RL0009,N10008,N10010,N10008,SH1896900014
EP1896900452,EV1896901227,18969,P100202,1227.0,event_team_player_1,1.0,1.0,Save,99.0,9038.0,9038.0,9.0,59.0,,,e,d,d,o,Home,h,Defensive,,,,,,,26.0,Platinum,Velodrome,Save,Save_Rebound,Save-Butterfly,,14.0,0.0,599.0,599.0,0.0,0.0,481.0,476.0,481.0,Platinum,Francis Forte,,P0001,VN0001,ET0015,ED0030,E20045,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900014
EP1896900453,EV1896901227,18969,P100022,1227.0,event_team_player_2,2.0,1.0,Save,34.0,9038.0,9038.0,9.0,59.0,,,e,d,d,o,Home,h,Defensive,,,,,,,26.0,Platinum,Velodrome,Save,Save_Rebound,Save-Butterfly,,14.0,0.0,599.0,599.0,0.0,0.0,481.0,476.0,481.0,Platinum,Chris Dube,,P0001,VN0001,ET0015,ED0030,E20045,,,ZN0002,,,RL0002,N10008,N10010,N10008,SH1896900014
EP1896900454,EV1896901227,18969,P100070,1227.0,opp_team_player_1,1.0,1.0,Save,52.0,9038.0,9038.0,9.0,59.0,,,o,d,d,o,Home,h,Offensive,,,,,,,26.0,Platinum,Velodrome,Save,Save_Rebound,Save-Butterfly,,14.0,0.0,599.0,599.0,0.0,0.0,481.0,476.0,481.0,Velodrome,Hayden Perea,,P0001,VN0001,ET0015,ED0030,E20045,,,ZN0002,,,RL0008,N10008,N10010,N10010,SH1896900014
EP1896900455,EV1896901228,18969,P100202,1228.0,event_team_player_1,1.0,1.0,Stoppage,99.0,9038.0,9038.0,9.0,57.0,,,e,d,d,o,Home,h,,,,,,,,26.0,Platinum,Velodrome,Stoppage,,,,14.0,0.0,597.0,597.0,0.0,0.0,483.0,478.0,483.0,Platinum,Francis Forte,,P0001,VN0001,ET0017,,,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900014
EP1896900456,EV1896901229,18969,P100202,1229.0,event_team_player_1,1.0,1.0,DeadIce,99.0,9038.0,9038.0,9.0,57.0,9.0,45.0,e,d,d,o,Home,h,,,,,,,,26.0,Platinum,Velodrome,DeadIce,,,,14.0,12.0,597.0,585.0,0.0,0.0,483.0,478.0,495.0,Platinum,Francis Forte,,P0001,VN0001,ET0002,,,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900014
EP1896900457,EV1896901230,18969,P100192,1230.0,event_team_player_1,1.0,1.0,Faceoff,53.0,,1230.0,9.0,45.0,,,e,d,d,o,Home,h,Offensive,,,,,,,26.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,14.0,0.0,585.0,585.0,0.0,0.0,495.0,490.0,495.0,Platinum,Chris Premo,,P0001,VN0001,ET0003,ED0005,,,,ZN0002,,,RL0001,N10008,N10010,N10008,SH1896900014
EP1896900458,EV1896901230,18969,P100023,1230.0,event_team_player_2,2.0,1.0,Faceoff,3.0,,1230.0,9.0,45.0,,,e,d,d,o,Home,h,Offensive,,,,,,,26.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,14.0,0.0,585.0,585.0,0.0,0.0,495.0,490.0,495.0,Platinum,Alex Considine,,P0001,VN0001,ET0003,ED0005,,,,ZN0002,,,RL0002,N10008,N10010,N10008,SH1896900014
EP1896900459,EV1896901230,18969,P100201,1230.0,opp_team_player_1,1.0,1.0,Faceoff,42.0,,1230.0,9.0,45.0,,,o,d,d,o,Home,h,Defensive,,,,,,,26.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,14.0,0.0,585.0,585.0,0.0,0.0,495.0,490.0,495.0,Velodrome,Garrett Ashcroft,,P0001,VN0001,ET0003,ED0005,,,,ZN0002,,,RL0008,N10008,N10010,N10010,SH1896900014
