table_name,column_name,data_type,sample_value
fact_shot_xy,shot_y,object,
fact_shot_xy,shot_rink_coord_id,object,
fact_shot_xy,shot_rink_coord_id_home,object,
fact_shot_xy,shot_rink_coord_id_away,object,
fact_shot_xy,shot_distance,object,
fact_shot_xy,shot_angle,object,
fact_shot_xy,target_x,object,
fact_shot_xy,target_y,object,
fact_shot_xy,net_location_id,object,
fact_shot_xy,shot_type,object,
fact_shot_xy,shot_result,object,
fact_shot_xy,is_goal,object,
fact_shot_xy,is_on_net,object,
fact_shot_xy,strength_id,object,
fact_shot_xy,goalie_player_id,object,
fact_shot_xy,xg,object,
fact_shot_xy,running_video_time,object,
fact_shot_xy,venue_id,object,
fact_shot_xy,shot_type_id,object,
fact_shot_xy,shot_result_type_id,object,
fact_suspicious_stats,suspicious_key,object,18977_P100081_toi_seconds
fact_suspicious_stats,game_id,int64,18977
fact_suspicious_stats,player_id,object,P100081
fact_suspicious_stats,player_name,object,Lee Smith
fact_suspicious_stats,position,object,Defense
fact_suspicious_stats,stat_name,object,toi_seconds
fact_suspicious_stats,stat_value,float64,0.0
fact_suspicious_stats,threshold,int64,60
fact_suspicious_stats,threshold_direction,object,<
fact_suspicious_stats,flag_type,object,LOW
fact_suspicious_stats,severity,object,WARNING
fact_suspicious_stats,category,object,THRESHOLD_EXCEEDED
fact_suspicious_stats,note,object,toi_seconds=0.0 exceeds <60
fact_suspicious_stats,resolved,bool,False
fact_suspicious_stats,created_at,object,2025-12-29T20:35:01.430052
fact_team_game_stats,team_game_key,object,TG1896920413
fact_team_game_stats,game_id,int64,18969
fact_team_game_stats,team_name,object,Velodrome
fact_team_game_stats,team_id,object,N10010
fact_team_game_stats,goals,int64,3
fact_team_game_stats,assists,int64,3
fact_team_game_stats,shots,int64,43
fact_team_game_stats,player_count,int64,14
fact_team_game_stats,venue,float64,
fact_team_game_stats,fo_wins,float64,
fact_team_game_stats,giveaways,float64,
fact_team_game_stats,takeaways,float64,
fact_team_game_stats,zone_entries,float64,
fact_team_game_stats,zone_exits,float64,
fact_team_game_stats,pass_attempts,float64,
fact_team_game_stats,pass_completed,float64,
fact_team_game_stats,fo_losses,float64,
fact_team_game_stats,sog,float64,
fact_team_game_stats,fo_total,float64,
fact_team_game_stats,fo_pct,float64,
fact_team_game_stats,pass_pct,float64,
fact_team_game_stats,shooting_pct,float64,
fact_team_game_stats,venue_id,float64,
fact_team_game_stats,home_team_id,float64,
fact_team_game_stats,away_team_id,float64,
fact_team_game_stats,total_shots,float64,
fact_team_game_stats,total_sog,float64,
fact_team_game_stats,total_passes,float64,
fact_team_game_stats,total_pass_completed,float64,
fact_team_game_stats,team_pass_pct,float64,
fact_team_game_stats,total_zone_entries,float64,
fact_team_game_stats,total_zone_exits,float64,
fact_team_game_stats,controlled_entries,float64,
fact_team_game_stats,controlled_exits,float64,
fact_team_game_stats,entry_control_pct,float64,
fact_team_game_stats,total_giveaways,float64,
fact_team_game_stats,total_takeaways,float64,
fact_team_game_stats,turnover_diff,float64,
fact_team_game_stats,total_blocks,float64,
fact_team_game_stats,total_hits,float64,
fact_team_game_stats,total_fo_wins,float64,
fact_team_game_stats,total_fo_losses,float64,
fact_team_game_stats,corsi_for,float64,
fact_team_game_stats,corsi_against,float64,
fact_team_game_stats,cf_pct,float64,
fact_team_game_stats,xg_for,float64,
fact_team_game_stats,xg_against,float64,
fact_team_game_stats,xg_diff,float64,
fact_team_game_stats,avg_player_rating,float64,
fact_team_game_stats,total_dekes,float64,
fact_team_game_stats,total_screens,float64,
fact_team_game_stats,offensive_rating_avg,float64,
fact_team_game_stats,defensive_rating_avg,float64,
fact_team_game_stats,hustle_rating_avg,float64,
fact_team_standings_snapshot,standing_key,object,13244_N10012
fact_team_standings_snapshot,game_id,int64,13244
fact_team_standings_snapshot,game_date_str,object,2021-03-03
fact_team_standings_snapshot,team_name,object,Canada
fact_team_standings_snapshot,games_played,int64,1
fact_team_standings_snapshot,wins,int64,1
fact_team_standings_snapshot,losses,int64,0
fact_team_standings_snapshot,ties,int64,0
fact_team_standings_snapshot,points,int64,2
fact_team_standings_snapshot,goals_for,int64,5
fact_team_standings_snapshot,goals_against,int64,4
fact_team_standings_snapshot,goal_diff,int64,1
fact_team_standings_snapshot,gaa,float64,4.0
fact_team_standings_snapshot,gpg,float64,5.0
fact_team_standings_snapshot,team_id,object,N10012
fact_team_zone_time,zone_time_key,object,ZTK000000
fact_team_zone_time,game_id,int64,18969
fact_team_zone_time,venue,object,home
fact_team_zone_time,total_toi_seconds,float64,19311.0
fact_team_zone_time,total_toi_minutes,float64,321.8
fact_team_zone_time,ozone_events,int64,1542
fact_team_zone_time,dzone_events,int64,1034
fact_team_zone_time,nzone_events,int64,542
fact_team_zone_time,total_events,int64,3118
fact_team_zone_time,ozone_pct,float64,49.5
fact_team_zone_time,dzone_pct,float64,33.2
fact_team_zone_time,nzone_pct,float64,17.4
fact_team_zone_time,venue_id,object,VN0001
fact_team_zone_time,home_team_id,object,N10008
fact_team_zone_time,away_team_id,object,N10010
fact_team_zone_time,team_id,object,N10008
fact_team_zone_time,oz_dominance,float64,16.3
fact_team_zone_time,dz_pressure,float64,33.2
fact_team_zone_time,territorial_index,float64,58.1
fact_team_zone_time,team_name,object,Platinum
fact_video,video_key,object,V18981001
fact_video,game_id,int64,18981
fact_video,row_index,int64,1
fact_video,row_key,object,V189811001
fact_video,Game_ID,int64,18981
fact_video,Video_Type,object,Full_Ice
fact_video,Video_Category,object,Full_Ice
fact_video,Url_1,object,https://www.youtube.com/watch?v=DaQS2qlm_C4
fact_video,Url_2,float64,
fact_video,Url_3,float64,
fact_video,Url_4,float64,
fact_video,Video_ID,float64,
fact_video,Extension,object,v=DaQS2qlm_C4
fact_video,Embed_Url,float64,
fact_video,Description,float64,
fact_video_highlights,highlight_key,object,
fact_video_highlights,game_id,object,
fact_video_highlights,event_index,object,
fact_video_highlights,shift_index,object,
fact_video_highlights,player_id,object,
fact_video_highlights,team_id,object,
fact_video_highlights,video_source,object,
fact_video_highlights,video_url,object,
fact_video_highlights,video_id,object,
fact_video_highlights,start_timestamp,object,
fact_video_highlights,end_timestamp,object,
fact_video_highlights,duration_seconds,object,
fact_video_highlights,watch_url,object,
fact_video_highlights,embed_url,object,
fact_video_highlights,highlight_type,object,
fact_video_highlights,highlight_subtype,object,
fact_video_highlights,title,object,
fact_video_highlights,description,object,
fact_video_highlights,period_number,object,
fact_video_highlights,game_time,object,
fact_video_highlights,score_home,object,
fact_video_highlights,score_away,object,
fact_video_highlights,strength,object,
fact_video_highlights,camera_angle,object,
fact_video_highlights,video_quality,object,
fact_video_highlights,quality_rating,object,
fact_video_highlights,highlight_score,object,
fact_video_highlights,is_featured,object,
fact_video_highlights,is_approved,object,
fact_video_highlights,is_public,object,
fact_video_highlights,is_auto_generated,object,
fact_video_highlights,created_by,object,
fact_video_highlights,source,object,
fact_video_highlights,created_at,object,
fact_video_highlights,updated_at,object,
fact_wowy,wowy_key,object,WY1896935485952
fact_wowy,game_id,int64,18969
fact_wowy,player_id,object,P100024
fact_wowy,teammate_id,object,P100025
fact_wowy,toi_with,float64,685.0
fact_wowy,toi_without,float64,399.0
fact_wowy,toi_total,float64,1084.0
fact_wowy,pct_with,float64,63.2
fact_wowy,player_1_id,float64,
fact_wowy,player_2_id,float64,
fact_wowy,venue,float64,
fact_wowy,shifts_together,float64,
fact_wowy,p1_shifts_without_p2,float64,
fact_wowy,p2_shifts_without_p1,float64,
fact_wowy,total_p1_shifts,float64,
fact_wowy,total_p2_shifts,float64,
fact_wowy,p1_logical_shifts,float64,
fact_wowy,p2_logical_shifts,float64,
fact_wowy,venue_id,float64,
fact_wowy,home_team_id,float64,
fact_wowy,away_team_id,float64,
fact_wowy,toi_together,float64,
fact_wowy,toi_apart,float64,
fact_wowy,gf_pct_together,float64,
fact_wowy,gf_pct_apart,float64,
fact_wowy,gf_pct_delta,float64,
fact_wowy,cf_pct_together,float64,
fact_wowy,cf_pct_apart,float64,
fact_wowy,cf_pct_delta,float64,
fact_wowy,xgf_pct_together,float64,
fact_wowy,xgf_pct_apart,float64,
fact_wowy,xgf_pct_delta,float64,
fact_wowy,relative_corsi,float64,
fact_wowy,relative_fenwick,float64,
fact_wowy,player_1_name,float64,
fact_wowy,player_2_name,float64,
qa_goal_accuracy,accuracy_key,object,QGA000000
qa_goal_accuracy,run_id,object,20251231_015656
qa_goal_accuracy,game_id,int64,18969
qa_goal_accuracy,verified_at,object,2025-12-31T01:56:56.211186
qa_goal_accuracy,expected_home_goals,int64,4
qa_goal_accuracy,expected_away_goals,int64,3
qa_goal_accuracy,actual_home_goals,int64,4
qa_goal_accuracy,actual_away_goals,int64,3
qa_goal_accuracy,expected_total,int64,7
qa_goal_accuracy,actual_total,int64,7
qa_goal_accuracy,passed,bool,True
qa_goal_accuracy,difference,int64,0
qa_goal_accuracy,source,object,noradhockey.com
qa_suspicious_stats,qa_key,object,18977_P100081_OUTLIER_toi_seconds
qa_suspicious_stats,event_timestamp,object,2025-12-29T20:35:17.390422
qa_suspicious_stats,game_id,int64,18977
qa_suspicious_stats,player_id,object,P100081
qa_suspicious_stats,player_name,object,Lee Smith
qa_suspicious_stats,category,object,OUTLIER
qa_suspicious_stats,stat,object,toi_seconds
qa_suspicious_stats,stat_value,float64,0.0
qa_suspicious_stats,expected,object,<60
qa_suspicious_stats,severity,object,WARNING
qa_suspicious_stats,note,object,Value 0.0 exceeds threshold (<60)
qa_suspicious_stats,resolved,bool,False
qa_validation_log,validation_key,object,QVL000000
qa_validation_log,run_id,object,20251231_015656
qa_validation_log,validation_time,object,2025-12-31T01:56:56.056981
qa_validation_log,check_name,object,events_not_empty
qa_validation_log,table_name,object,fact_events
qa_validation_log,passed,bool,True
qa_validation_log,severity,object,ERROR
qa_validation_log,expected_value,float64,
qa_validation_log,actual_value,float64,5832.0
qa_validation_log,violation_count,int64,0
qa_validation_log,sample_violations,float64,
qa_validation_log,message,object,Events table has 5832 rows
